id,symbol,rebalance_date,s1_roe_trend,s2_revenue_cagr,s3_fcf,s4_pli_tailwind,s7_tam_expansion,s5_promoter_trend,s6_earnings_consist,s8_peg_ratio,s9_dii_accumulation,s10_de_improvement,s11_roce,s12_eps_cagr,s14_macro_cycle,s15_rs_12m,composite_score,forward_6m_return,in_train,in_validate,in_forward_test
6366,TATAELXSI,2020-06-01,83.4,32.7,100.0,,50.0,,100.0,62.77,,56.05,100.0,65.16,75.0,44.93,70.0,6.7892,False,True,False
6139,TATAINVEST,2020-06-01,0.0,0.0,100.0,,50.0,,100.0,,,50.0,6.0,0.0,75.0,42.46,42.35,0.999,False,True,False
6368,TATAPOWER,2020-06-01,19.41,3.67,100.0,,50.0,,100.0,,,56.17,21.0,6.51,75.0,29.42,46.12,4.9659,False,True,False
6325,TATASTEEL,2020-06-01,41.72,15.16,92.15,80.0,50.0,,60.0,,,48.65,32.0,0.0,75.0,32.5,47.93,2.6024,False,True,False
6122,TATASTLBSL,2020-06-01,0.0,19.84,84.6,,50.0,,37.5,,,100.0,12.0,0.0,75.0,,42.1,,False,True,False
6202,TCIEXP,2020-06-01,,,,,50.0,,,,,,,,75.0,47.89,57.63,2.5709,False,True,False
6203,TCNSBRANDS,2020-06-01,,,,,50.0,,,,,,,,75.0,,62.5,,False,True,False
6294,TCS,2020-06-01,83.41,19.97,100.0,,50.0,,100.0,0.0,,48.11,100.0,13.37,75.0,47.57,57.95,0.7852,False,True,False
6218,TEAMLEASE,2020-06-01,8.88,39.18,48.33,,50.0,,100.0,,,45.98,53.0,0.0,75.0,24.89,44.53,1.7858,False,True,False
6279,TECHM,2020-06-01,39.26,16.31,99.32,,50.0,,100.0,,,49.18,71.0,19.62,75.0,37.15,55.68,2.172,False,True,False
6078,TECHNOE,2020-06-01,32.35,100.0,91.38,,50.0,,100.0,,,51.09,59.0,100.0,75.0,34.88,69.37,0.3052,False,True,False
6341,THERMAX,2020-06-01,14.38,17.06,100.0,,50.0,,100.0,,,50.2,44.0,0.0,75.0,38.11,48.88,1.2942,False,True,False
6191,THYROCARE,2020-06-01,64.38,25.2,100.0,,50.0,,100.0,0.0,,49.35,98.0,42.02,75.0,58.71,60.24,1.1143,False,True,False
6526,TIINDIA,2020-06-01,37.79,3.95,100.0,,80.0,,100.0,69.57,,57.42,54.0,66.08,75.0,51.16,63.18,3.2054,False,True,False
6099,TIMETECHNO,2020-06-01,19.53,18.21,100.0,,50.0,,100.0,,,50.66,44.0,7.19,75.0,17.62,48.22,1.2979,False,True,False
6472,TIMKEN,2020-06-01,,,,,50.0,,,,,,,,75.0,64.38,63.13,1.3783,False,True,False
6385,TITAN,2020-06-01,53.54,33.31,0.0,,50.0,,100.0,0.0,,45.96,75.0,42.43,75.0,38.04,46.66,1.4768,False,True,False
6300,TMPV,2020-06-01,0.0,0.0,16.45,,50.0,,60.0,74.19,,29.08,20.0,0.0,75.0,25.66,31.85,4.3071,False,True,False
6290,TORNTPHARM,2020-06-01,32.87,21.86,97.4,,50.0,,100.0,88.78,,53.98,41.0,4.72,75.0,77.1,58.43,0.2954,False,True,False
6323,TORNTPOWER,2020-06-01,34.04,22.11,100.0,,50.0,,100.0,83.74,,54.63,38.0,59.87,75.0,68.7,62.37,0.7635,False,True,False
6320,TRENT,2020-06-01,8.47,48.74,81.72,,50.0,,100.0,0.0,,52.39,38.0,15.9,75.0,61.76,48.36,1.0195,False,True,False
6491,TRIDENT,2020-06-01,20.94,1.47,100.0,,50.0,,100.0,,,57.35,31.0,0.75,75.0,39.54,47.61,9.2934,False,True,False
6079,TRITURBINE,2020-06-01,33.56,6.33,100.0,,50.0,,100.0,65.5,,49.96,100.0,0.4,75.0,31.15,55.63,1.8816,False,True,False
6219,TTKPRESTIG,2020-06-01,30.01,11.82,100.0,,50.0,,100.0,,,51.21,66.0,11.24,75.0,34.5,52.98,1.0525,False,True,False
6234,TV18BRDCST,2020-06-01,30.79,100.0,87.4,,50.0,,100.0,,,46.49,18.0,100.0,75.0,,67.52,,False,True,False
6330,TVSMOTOR,2020-06-01,38.68,29.57,13.97,,50.0,,100.0,,,31.13,48.0,10.37,75.0,35.5,43.22,0.9378,False,True,False
6119,TVTODAY,2020-06-01,30.33,19.08,100.0,,50.0,,100.0,59.9,,49.52,82.0,16.31,75.0,33.07,55.93,1.4729,False,True,False
6345,UBL,2020-06-01,31.8,22.47,90.1,,50.0,,100.0,,,50.89,67.0,34.61,75.0,36.26,55.81,0.5638,False,True,False
6175,UCOBANK,2020-06-01,,,,,50.0,,,,,,,,75.0,33.24,52.75,0.1111,False,True,False
6204,UFLEX,2020-06-01,12.88,8.83,0.0,,50.0,,100.0,92.69,,45.01,29.0,3.0,75.0,35.28,41.06,1.659,False,True,False
6162,UJJIVAN,2020-06-01,13.29,,37.6,,50.0,,100.0,,,,20.0,15.15,75.0,,44.43,,False,True,False
6283,ULTRACEMCO,2020-06-01,27.9,37.38,100.0,,50.0,,100.0,93.95,,52.98,34.0,39.5,75.0,40.16,59.17,0.9345,False,True,False
6350,UNIONBANK,2020-06-01,0.0,,33.38,,50.0,,40.0,,,,0.0,0.0,75.0,16.66,26.88,0.7824,False,True,False
6333,UNITDSPR,2020-06-01,58.37,3.76,93.37,,50.0,,100.0,,,64.5,59.0,100.0,75.0,52.84,65.68,0.4832,False,True,False
6502,UNOMINDA,2020-06-01,20.92,44.97,90.19,,80.0,,100.0,,,44.67,52.0,0.0,75.0,43.05,55.08,2.0926,False,True,False
6402,UPL,2020-06-01,9.12,59.8,100.0,,,50.0,100.0,61.48,,34.0,41.0,1.18,75.0,31.23,51.16,0.6854,False,True,False
6231,VAIBHAVGBL,2020-06-01,62.05,22.67,100.0,,50.0,,100.0,76.52,,49.72,80.0,65.49,75.0,73.42,68.62,1.3545,False,True,False
6176,VAKRANGEE,2020-06-01,0.0,0.0,51.84,,50.0,,100.0,92.43,,50.0,48.0,0.0,75.0,29.76,45.18,0.3127,False,True,False
6251,VARROC,2020-06-01,0.0,12.3,87.23,,80.0,,100.0,,,30.12,32.0,0.0,75.0,13.6,43.02,1.1665,False,True,False
6505,VBL,2020-06-01,21.78,34.45,96.56,,50.0,,100.0,,,59.84,44.0,21.14,75.0,49.64,55.24,1.1584,False,True,False
6081,VEDL,2020-06-01,0.0,10.7,95.57,,,,60.0,,,46.71,39.0,0.0,75.0,29.48,39.61,3.3444,False,True,False
6177,VENKEYS,2020-06-01,,,,,50.0,,,,,,,,75.0,26.0,50.33,1.5055,False,True,False
6270,VGUARD,2020-06-01,31.22,12.53,91.07,80.0,80.0,,100.0,0.0,,49.93,78.0,12.93,75.0,39.43,54.18,0.3225,False,True,False
6220,VINATIORGA,2020-06-01,,,100.0,,50.0,,,,,,78.3,,75.0,48.87,70.43,0.8248,False,True,False
6250,VIPIND,2020-06-01,40.12,22.07,100.0,,50.0,,100.0,,,41.18,100.0,14.2,75.0,26.23,56.88,1.3708,False,True,False
6221,VMART,2020-06-01,,,,,50.0,,,,,,,,75.0,33.88,52.96,1.3761,False,True,False
6417,VOLTAS,2020-06-01,20.5,16.55,100.0,,50.0,,100.0,0.0,,49.7,57.0,0.0,75.0,45.97,46.79,1.2914,False,True,False
6120,VRLLOG,2020-06-01,,,,,50.0,,,,,,,,75.0,26.82,50.61,2.2009,False,True,False
6140,VSTIND,2020-06-01,47.77,24.5,100.0,,50.0,,100.0,0.0,,50.0,95.0,5.6,75.0,49.49,54.31,-0.0115,False,True,False
6322,VTL,2020-06-01,2.14,7.51,63.75,,50.0,,100.0,,,52.03,35.0,0.0,75.0,31.4,41.68,1.9994,False,True,False
6080,WABAG,2020-06-01,11.63,0.0,100.0,,50.0,,100.0,,,49.69,44.0,0.0,75.0,14.91,44.52,2.4854,False,True,False
6494,WELCORP,2020-06-01,52.61,38.13,96.78,,50.0,,80.0,99.63,,53.11,49.0,65.48,75.0,23.15,62.08,1.7583,False,True,False
6346,WELSPUNLIV,2020-06-01,33.13,1.03,100.0,,50.0,,100.0,98.52,,51.5,36.0,18.54,75.0,30.9,54.06,3.2971,False,True,False
6260,WESTLIFE,2020-06-01,3.38,36.94,100.0,,50.0,,60.0,,,23.31,17.0,100.0,75.0,,51.74,0.828,False,True,False
6356,WHIRLPOOL,2020-06-01,37.64,22.74,86.94,,50.0,,100.0,0.0,,50.0,80.5,27.35,75.0,69.4,54.51,0.0046,False,True,False
6458,WIPRO,2020-06-01,35.77,6.62,96.43,,50.0,,100.0,62.58,,52.29,56.0,13.68,75.0,37.06,53.22,1.9585,False,True,False
6192,WOCKPHARMA,2020-06-01,0.0,0.0,100.0,,50.0,,20.0,,,49.46,0.0,0.0,75.0,27.13,32.16,1.0076,False,True,False
6318,ZEEL,2020-06-01,0.0,16.22,100.0,,50.0,,100.0,,,52.64,67.0,0.0,75.0,26.11,48.7,0.842,False,True,False
6536,ZENSARTECH,2020-06-01,23.87,22.04,100.0,,50.0,,100.0,,,46.93,64.0,5.61,75.0,18.43,50.59,4.0261,False,True,False
6275,ZFCVINDIA,2020-06-01,,,,,80.0,,,,,,,,75.0,55.82,70.27,0.1733,False,True,False
6353,ZYDUSLIFE,2020-06-01,15.81,29.96,100.0,,50.0,,100.0,,,46.97,44.0,0.0,75.0,71.06,53.28,0.307,False,True,False
6222,ZYDUSWELL,2020-06-01,0.0,100.0,100.0,,50.0,,100.0,,,41.95,35.0,0.0,75.0,48.22,55.02,0.5506,False,True,False
6829,360ONE,2020-12-01,0.0,0.0,65.36,,50.0,,100.0,,,65.69,23.3,,75.0,40.63,46.66,-0.1518,False,True,False
6962,3MINDIA,2020-12-01,24.41,9.97,100.0,,,,100.0,,,49.71,100.0,0.0,75.0,49.41,56.5,-0.1772,False,True,False
6687,AARTIDRUGS,2020-12-01,40.58,29.52,100.0,,50.0,,100.0,,,62.01,55.0,31.45,75.0,,60.4,,False,True,False
6639,AARTIIND,2020-12-01,30.32,19.58,11.64,80.0,80.0,,100.0,0.0,,62.3,49.0,25.43,75.0,70.26,50.29,-0.1525,False,True,False
7030,AAVAS,2020-12-01,27.62,,1.52,,50.0,,100.0,54.5,,,29.3,80.64,75.0,46.76,51.7,-0.3512,False,True,False
7052,ABB,2020-12-01,8.96,4.27,0.0,,50.0,,100.0,,,47.48,25.95,0.0,75.0,42.59,35.42,-0.2821,False,True,False
7038,ABBOTINDIA,2020-12-01,,,,,50.0,,,,,,,,75.0,61.91,62.3,0.0767,False,True,False
7003,ABCAPITAL,2020-12-01,9.86,,61.24,,50.0,,100.0,,,,23.5,0.0,75.0,43.68,45.41,-0.5,False,True,False
6823,ABFRL,2020-12-01,0.0,16.51,100.0,,50.0,,50.0,,,0.0,28.95,,75.0,36.11,39.62,-0.2021,False,True,False
6824,ABREL,2020-12-01,100.0,0.0,37.13,,50.0,,100.0,,,73.75,100.0,77.28,75.0,38.05,65.12,-0.1774,False,True,False
6921,ACC,2020-12-01,26.51,2.48,96.72,,50.0,,100.0,0.0,,49.84,51.0,23.48,75.0,57.79,48.44,-0.2655,False,True,False
6843,ADANIENSOL,2020-12-01,12.5,100.0,100.0,,50.0,,100.0,57.08,,27.38,38.0,31.73,75.0,57.05,58.98,-0.5242,False,True,False
7057,ADANIENT,2020-12-01,9.21,11.82,9.69,,,49.2,100.0,87.37,,58.72,22.0,7.25,75.0,100.0,48.21,-0.6433,False,True,False
7026,ADANIGREEN,2020-12-01,0.0,100.0,0.0,80.0,50.0,,0.0,,,70.91,16.0,,75.0,100.0,49.19,-0.7702,False,True,False
6795,ADANIPORTS,2020-12-01,20.9,24.11,100.0,,80.0,,100.0,,,47.64,43.0,0.0,75.0,56.72,54.74,-0.2229,False,True,False
6644,ADVENZYMES,2020-12-01,26.52,21.02,95.52,,50.0,,100.0,64.71,,51.73,71.0,18.29,75.0,100.0,61.25,-0.5855,False,True,False
6894,AEGISLOG,2020-12-01,14.33,44.53,12.14,,50.0,,100.0,,,51.98,51.0,0.0,75.0,67.59,46.66,-0.3466,False,True,False
7047,AFFLE,2020-12-01,0.0,82.84,100.0,,50.0,,100.0,29.79,,44.09,100.0,74.73,75.0,100.0,68.77,-0.5714,False,True,False
6910,AIAENG,2020-12-01,29.27,19.52,100.0,,50.0,,100.0,29.98,,50.13,59.0,13.39,75.0,58.24,53.14,-0.0847,False,True,False
6981,AJANTPHARM,2020-12-01,16.62,18.56,100.0,,50.0,,100.0,43.15,,49.44,85.0,0.0,75.0,78.0,55.98,-0.0617,False,True,False
6587,AKZOINDIA,2020-12-01,,,,,,,,,,,,,75.0,,75.0,,False,True,False
6609,ALEMBICLTD,2020-12-01,50.46,0.0,0.0,,50.0,,100.0,,,50.0,15.0,49.49,75.0,,43.33,,False,True,False
6940,ALKEM,2020-12-01,29.91,27.25,65.4,,50.0,,100.0,75.94,,48.86,51.0,12.16,75.0,69.23,54.98,-0.1826,False,True,False
6751,ALKYLAMINE,2020-12-01,85.31,51.23,76.27,,50.0,,100.0,95.58,,58.47,94.0,85.8,75.0,100.0,79.24,-0.494,False,True,False
6658,ALOKINDS,2020-12-01,0.0,0.0,0.0,,50.0,,40.0,,,0.0,0.0,0.0,75.0,100.0,26.5,-0.1455,False,True,False
7040,AMBER,2020-12-01,35.55,67.73,100.0,80.0,80.0,,100.0,82.33,,45.77,47.0,100.0,75.0,100.0,76.11,-0.4512,False,True,False
6763,AMBUJACEM,2020-12-01,32.44,2.53,99.84,,50.0,,100.0,54.9,,49.62,40.0,23.93,75.0,67.3,54.14,-0.3252,False,True,False
6777,ANGELONE,2020-12-01,41.63,38.7,65.28,,50.0,,100.0,,,80.75,45.0,0.0,75.0,,55.15,1.1731,False,True,False
6847,APLAPOLLO,2020-12-01,31.91,50.64,78.18,,50.0,,100.0,88.12,,56.2,62.0,21.14,75.0,100.0,64.84,-0.5488,False,True,False
6750,APLLTD,2020-12-01,50.45,28.1,0.0,,50.0,,100.0,86.57,,45.53,69.0,40.72,75.0,90.02,57.76,-0.1343,False,True,False
6854,APOLLOHOSP,2020-12-01,30.33,31.46,100.0,,50.0,,100.0,81.53,,49.54,31.0,40.83,75.0,87.25,61.54,-0.4433,False,True,False
6840,APOLLOTYRE,2020-12-01,0.0,14.9,15.21,,50.0,,100.0,,,45.91,23.0,0.0,75.0,56.84,38.09,-0.4398,False,True,False
6865,ARE&M,2020-12-01,39.77,1.35,100.0,,80.0,,100.0,84.23,,49.89,55.8,55.14,75.0,61.99,63.92,-0.2925,False,True,False
6610,ASHOKA,2020-12-01,100.0,38.95,100.0,,50.0,,20.0,95.14,,70.4,58.0,17.23,75.0,41.85,60.6,-0.3478,False,True,False
6870,ASHOKLEY,2020-12-01,1.22,0.0,49.45,,50.0,,100.0,,,35.0,42.0,0.0,75.0,58.65,41.13,-0.4992,False,True,False
6943,ASIANPAINT,2020-12-01,52.82,20.6,100.0,,50.0,,100.0,0.0,,49.06,100.0,17.59,75.0,64.56,57.24,-0.2425,False,True,False
7014,ASTERDM,2020-12-01,26.92,26.83,100.0,,50.0,,100.0,,,32.35,32.0,45.04,75.0,54.8,54.29,-0.4729,False,True,False
6982,ASTRAL,2020-12-01,32.26,21.61,100.0,,50.0,,100.0,0.0,,51.17,67.0,29.04,75.0,64.54,53.69,-0.3495,False,True,False
6659,ASTRAZEN,2020-12-01,,,,,50.0,,,,,,,,75.0,80.58,68.53,-0.3181,False,True,False
7039,ATGL,2020-12-01,71.63,33.63,88.87,,50.0,,100.0,88.05,,70.66,64.9,0.0,75.0,100.0,67.52,-0.675,False,True,False
6761,ATUL,2020-12-01,42.84,26.07,100.0,,50.0,,100.0,83.96,,49.46,74.0,40.97,75.0,77.27,65.42,-0.242,False,True,False
7001,AUBANK,2020-12-01,93.84,,61.56,,50.0,,100.0,,,,81.0,7.16,75.0,52.38,65.12,-0.5302,False,True,False
6881,AUROPHARMA,2020-12-01,24.31,31.42,100.0,80.0,80.0,,100.0,79.77,,51.24,60.0,10.97,75.0,100.0,66.06,-0.1936,False,True,False
6722,AVANTIFEED,2020-12-01,50.67,32.6,98.0,,50.0,,100.0,79.81,,50.11,100.0,25.68,75.0,54.79,65.15,-0.1785,False,True,False
6826,AXISBANK,2020-12-01,0.0,,62.83,,50.0,,100.0,,,,10.3,0.0,75.0,40.55,42.34,-0.3424,False,True,False
6973,BAJAJ-AUTO,2020-12-01,46.82,22.41,100.0,,50.0,,100.0,16.04,,50.0,91.0,12.76,75.0,53.64,56.15,-0.1496,False,True,False
6611,BAJAJCON,2020-12-01,49.75,4.5,100.0,,50.0,,100.0,,,49.91,100.0,0.0,75.0,42.63,57.18,-0.3055,False,True,False
6674,BAJAJELEC,2020-12-01,0.0,10.86,70.97,,50.0,,80.0,79.33,,49.38,43.0,19.01,75.0,92.46,51.82,-0.3615,False,True,False
6786,BAJAJFINSV,2020-12-01,37.34,60.82,2.46,,50.0,,100.0,0.0,,32.87,37.0,21.32,75.0,48.9,42.34,-0.4554,False,True,False
6794,BAJAJHLDNG,2020-12-01,17.84,0.0,100.0,,50.0,,100.0,,,49.88,36.0,9.83,75.0,44.51,48.31,-0.3323,False,True,False
6970,BAJFINANCE,2020-12-01,30.04,,3.07,,50.0,,100.0,53.71,,,52.3,56.78,75.0,61.67,53.62,-0.5555,False,True,False
6985,BALKRISIND,2020-12-01,34.88,17.84,100.0,,50.0,,100.0,68.49,,50.52,61.0,15.32,75.0,91.23,60.39,-0.3112,False,True,False
6588,BALMLAWRIE,2020-12-01,20.0,0.0,100.0,,,,100.0,,,48.66,44.0,2.07,75.0,44.57,48.26,-0.1163,False,True,False
6850,BALRAMCHIN,2020-12-01,17.49,22.14,100.0,,50.0,,100.0,,,49.98,49.0,0.0,75.0,56.05,51.97,-0.3988,False,True,False
7017,BANDHANBNK,2020-12-01,,,,,50.0,,,,,,,,75.0,33.18,52.73,-0.3991,False,True,False
6805,BANKBARODA,2020-12-01,0.0,,100.0,,50.0,,60.0,,,,0.0,0.0,75.0,25.74,38.84,-0.2102,False,True,False
6953,BANKINDIA,2020-12-01,0.0,,8.59,,50.0,,0.0,,,,0.0,,75.0,31.11,23.53,-0.2586,False,True,False
6677,BASF,2020-12-01,18.92,35.76,88.0,,50.0,,100.0,,,51.6,79.0,0.0,75.0,83.85,58.21,-0.3378,False,True,False
6975,BATAINDIA,2020-12-01,42.35,14.59,100.0,,50.0,,100.0,,,36.81,81.0,41.13,75.0,47.61,58.85,-0.1043,False,True,False
7041,BAYERCROP,2020-12-01,36.3,17.99,77.5,,,,100.0,,,51.57,43.95,66.74,75.0,67.65,59.63,0.0003,False,True,False
6946,BBTC,2020-12-01,51.04,16.03,100.0,,50.0,50.1,100.0,,,47.14,72.0,18.54,75.0,60.16,58.18,-0.282,False,True,False
7016,BDL,2020-12-01,,,,,50.0,,,,,,,,75.0,50.46,58.49,-0.2738,False,True,False
6883,BEL,2020-12-01,34.93,28.85,93.16,80.0,50.0,,100.0,,,50.18,81.0,9.74,75.0,55.84,59.88,-0.3874,False,True,False
6638,BEML,2020-12-01,5.65,13.29,85.62,,50.0,,100.0,0.0,,51.03,17.0,0.0,75.0,35.53,39.37,-0.1863,False,True,False
6963,BERGEPAINT,2020-12-01,44.87,23.66,98.38,,50.0,,100.0,0.0,,48.08,84.0,17.23,75.0,66.5,55.25,-0.2528,False,True,False
6771,BHARATFORG,2020-12-01,8.52,15.99,100.0,,80.0,50.0,100.0,,,46.88,45.0,0.0,75.0,54.76,52.38,-0.3434,False,True,False
6612,BHARATRAS,2020-12-01,56.66,45.3,100.0,,,,100.0,,,58.74,76.65,62.04,75.0,,71.8,,False,True,False
6927,BHARTIARTL,2020-12-01,0.0,0.0,47.86,,,,80.0,,,43.59,15.0,0.0,75.0,52.46,34.88,0.1619,False,True,False
6932,BHEL,2020-12-01,0.0,0.0,38.04,,50.0,,60.0,91.04,,46.52,15.0,0.0,75.0,33.25,37.17,-0.1777,False,True,False
6852,BIOCON,2020-12-01,23.74,34.85,0.0,,50.0,,100.0,,,50.64,34.0,10.43,75.0,75.8,45.45,-0.1103,False,True,False
6723,BIRLACORPN,2020-12-01,20.92,33.46,90.74,,50.0,,100.0,96.94,,51.48,27.0,48.05,75.0,57.21,59.16,-0.2901,False,True,False
6589,BLISSGVS,2020-12-01,15.57,0.0,0.0,,50.0,,100.0,,,50.97,71.0,8.78,75.0,59.71,43.1,-0.4459,False,True,False
6770,BLUEDART,2020-12-01,0.0,11.36,100.0,,50.0,,80.0,,,44.13,58.0,0.0,75.0,95.41,51.39,-0.4786,False,True,False
6808,BLUESTARCO,2020-12-01,41.62,13.84,88.44,,50.0,,100.0,,,46.18,64.0,7.39,75.0,49.89,53.64,-0.3409,False,True,False
6560,BOMDYEING,2020-12-01,100.0,0.0,55.94,,50.0,,60.0,,,0.0,72.0,100.0,75.0,44.25,55.72,-0.2988,False,True,False
6802,BOSCHLTD,2020-12-01,3.49,0.0,100.0,80.0,80.0,,100.0,,,49.84,66.0,0.0,75.0,42.07,54.22,-0.2285,False,True,False
6900,BPCL,2020-12-01,3.19,24.48,0.0,,50.0,,100.0,,,34.72,48.0,0.0,75.0,40.0,37.54,-0.087,False,True,False
6996,BRIGADE,2020-12-01,7.12,18.3,0.0,,50.0,,100.0,,,40.0,29.0,0.0,75.0,54.9,37.43,-0.5282,False,True,False
6780,BRITANNIA,2020-12-01,58.23,17.22,100.0,80.0,80.0,,100.0,3.28,,44.19,100.0,24.81,75.0,60.93,61.97,-0.0737,False,True,False
6997,BSE,2020-12-01,12.34,4.22,72.48,,50.0,,100.0,,,50.0,38.0,0.0,75.0,56.65,45.87,-0.3195,False,True,False
7042,BSOFT,2020-12-01,22.46,0.0,100.0,,50.0,,100.0,,,51.88,51.0,0.0,75.0,100.0,55.03,-0.6062,False,True,False
6781,CANBK,2020-12-01,0.0,,6.95,,50.0,,40.0,,,,0.0,0.0,75.0,24.27,24.53,-0.1633,False,True,False
6800,CANFINHOME,2020-12-01,,,,,50.0,,,,,,,,75.0,62.26,62.42,-0.4069,False,True,False
6660,CAPLIPOINT,2020-12-01,32.31,58.0,11.11,,50.0,,100.0,77.64,,47.47,100.0,46.46,75.0,77.04,61.37,-0.3257,False,True,False
6851,CARBORUNIV,2020-12-01,31.27,14.32,100.0,,50.0,,100.0,23.53,,50.9,59.0,23.64,75.0,58.83,53.32,-0.4082,False,True,False
6561,CARERATING,2020-12-01,22.37,0.0,95.37,,50.0,,100.0,,,50.0,95.0,0.0,75.0,61.17,54.89,-0.2864,False,True,False
6820,CASTROLIND,2020-12-01,,,,,50.0,,,,,,,,75.0,48.61,57.87,-0.124,False,True,False
6950,CCL,2020-12-01,31.71,10.57,53.83,,50.0,,100.0,5.03,,48.31,60.0,10.81,75.0,68.26,46.68,-0.2235,False,True,False
7004,CDSL,2020-12-01,29.82,31.01,99.73,,50.0,,100.0,,,50.0,64.0,11.11,75.0,100.0,61.07,-0.4981,False,True,False
6863,CEATLTD,2020-12-01,6.48,11.09,47.69,,50.0,,100.0,,,42.69,38.0,0.0,75.0,63.93,43.49,-0.2807,False,True,False
6888,CENTRALBK,2020-12-01,0.0,,55.25,,50.0,,0.0,,,,0.0,,75.0,31.03,30.18,0.1,False,True,False
6752,CENTURYPLY,2020-12-01,5.57,16.84,100.0,,50.0,,100.0,0.0,,58.1,49.0,0.0,75.0,59.19,46.7,-0.4922,False,True,False
6753,CERA,2020-12-01,24.28,13.3,100.0,,50.0,,100.0,,,50.26,66.0,5.46,75.0,66.19,55.05,-0.2974,False,True,False
7032,CESC,2020-12-01,35.8,26.57,100.0,,50.0,,100.0,77.72,,54.89,39.0,33.64,75.0,40.87,57.59,0.0346,False,True,False
6613,CGCL,2020-12-01,26.17,,57.03,,50.0,,100.0,0.0,,,25.5,60.42,75.0,80.68,52.76,-0.5043,False,True,False
7058,CHALET,2020-12-01,0.0,20.0,89.88,,50.0,,40.0,,,100.0,22.0,0.0,75.0,22.04,41.89,-0.2078,False,True,False
6775,CHAMBLFERT,2020-12-01,81.27,34.7,54.85,,,,100.0,98.52,,41.38,38.0,75.25,75.0,69.98,66.9,-0.3266,False,True,False
6562,CHENNPETRO,2020-12-01,0.0,20.68,31.2,,50.0,,60.0,,,0.0,0.0,15.52,75.0,35.86,28.83,-0.3493,False,True,False
6804,CHOLAFIN,2020-12-01,25.67,,15.43,,50.0,,100.0,,,,50.1,17.66,75.0,61.27,49.39,-0.5942,False,True,False
6841,CHOLAHLDNG,2020-12-01,69.21,,15.71,,50.0,,100.0,,,,95.3,9.81,75.0,54.73,58.72,-0.5224,False,True,False
6724,CIEINDIA,2020-12-01,0.57,0.0,87.77,,80.0,,100.0,,,50.81,29.0,0.0,75.0,54.26,47.74,-0.3834,False,True,False
6954,CIPLA,2020-12-01,21.36,11.95,100.0,80.0,80.0,,100.0,0.0,,52.19,32.0,22.96,75.0,82.27,54.81,-0.1497,False,True,False
6773,COALINDIA,2020-12-01,100.0,14.24,45.36,,50.0,,100.0,,,47.52,100.0,32.94,75.0,35.55,60.06,0.1065,False,True,False
7002,COCHINSHIP,2020-12-01,38.62,41.09,46.78,80.0,50.0,,100.0,92.86,,50.09,58.7,42.53,75.0,48.28,60.33,-0.4096,False,True,False
6872,COFORGE,2020-12-01,43.52,28.6,91.79,,50.0,,100.0,14.95,,49.96,80.0,30.54,75.0,85.07,59.04,-0.4091,False,True,False
6933,COHANCE,2020-12-01,93.69,100.0,100.0,,50.0,,100.0,,,48.47,99.75,,75.0,,83.36,-0.5939,False,True,False
6923,COLPAL,2020-12-01,100.0,29.87,100.0,,50.0,,100.0,85.42,,50.29,100.0,64.47,75.0,53.03,73.46,-0.0921,False,True,False
6913,CONCOR,2020-12-01,7.1,5.95,100.0,,50.0,,100.0,,,49.99,44.0,0.0,75.0,36.27,46.83,-0.0485,False,True,False
6833,COROMANDEL,2020-12-01,59.58,18.82,100.0,,,,100.0,85.34,,59.49,72.0,45.79,75.0,87.04,70.31,-0.2218,False,True,False
7029,CREDITACC,2020-12-01,23.15,,0.0,,50.0,,100.0,0.0,,,38.85,5.09,75.0,49.57,37.96,-0.4951,False,True,False
6844,CRISIL,2020-12-01,54.79,12.26,100.0,,50.0,,100.0,0.0,,50.05,100.0,7.2,75.0,63.0,55.66,-0.3002,False,True,False
6790,CROMPTON,2020-12-01,59.72,10.51,100.0,,50.0,,100.0,47.38,,61.68,96.5,35.54,75.0,64.4,63.7,-0.29,False,True,False
6707,CSBBANK,2020-12-01,,,,,50.0,,,,,,,,75.0,41.24,55.41,-0.4865,False,True,False
6832,CUB,2020-12-01,15.5,,100.0,,50.0,,100.0,,,,37.3,0.0,75.0,39.6,52.18,-0.2213,False,True,False
6866,CUMMINSIND,2020-12-01,28.89,1.1,100.0,,50.0,,100.0,,,48.92,63.0,0.0,75.0,55.12,52.2,-0.3623,False,True,False
6778,CYIENT,2020-12-01,27.1,14.55,100.0,,50.0,,100.0,,,46.86,64.0,0.98,75.0,61.82,54.03,-0.5791,False,True,False
6797,DABUR,2020-12-01,39.92,8.97,99.04,,50.0,,100.0,0.0,,51.71,84.0,6.16,75.0,56.13,51.9,-0.0787,False,True,False
7036,DALBHARAT,2020-12-01,8.0,18.25,100.0,,50.0,,100.0,,,52.61,14.0,0.0,75.0,66.3,48.42,-0.5122,False,True,False
6563,DBCORP,2020-12-01,21.58,0.0,100.0,,50.0,,100.0,0.0,,46.35,68.0,0.0,75.0,30.47,44.67,-0.2133,False,True,False
6662,DBL,2020-12-01,23.43,45.78,0.0,,50.0,,100.0,,,35.82,49.0,0.02,75.0,45.08,42.41,-0.2389,False,True,False
6591,DCAL,2020-12-01,5.91,12.09,100.0,,50.0,,100.0,,,49.54,15.0,4.02,75.0,55.04,46.66,-0.5161,False,True,False
6614,DCBBANK,2020-12-01,,,,,50.0,,,,,,,,75.0,31.64,52.21,-0.4272,False,True,False
